Timestamp,Product Barcode,Quantity,Product,customer_id,Customer_Name,Email,Order_Code,Wix_Order_Number,Wix_Contact_Id
6/17/24,YZVDHDMYZHI64YL,1,,,,,,,
6/17/24,FFH39467DK,1,,,,,,,
6/17/24,XJ75-84YL,1,,,,,,,
6/17/24,YZVDHDMYZHI64YL,1,,,,,,,
6/17/24,YZVDHDMYZHI64YL,1,,,,,,,
6/17/24,XJ75-84YL,1,,,,,,,
6/17/24,FFH39467DK,1,,,,,,,
6/15/24,XJ75-84YL,1,,,,,,,
6/15/24,YZVDHDMYZHI94YL,1,,,,,,,
6/15/24,YZVDHDMYZHI64YL,1,,,,,,,
6/15/24,GGG58135DK,1,,,,,,,
6/15/24,YZVDHDMYZHI64YL,1,,,,,,,
6/15/24,YZVDHDMYZHI94YL,1,,,,,,,
6/14/24,FFH39467DK,1,,,,,,,
6/14/24,YZVDHDMYZHI94YL,1,,,,,,,
6/14/24,XJ75-84YL,1,,,,,,,
6/14/24,YZVDHDMYZHI94YL,1,,,,,,,
6/13/24,YZVDHDMYZHI94YL,2,,,,,,,
6/13/24,YZVDHDMYZHI94YL,1,,,,,,,
6/13/24,YZVDHDMYZHI94YL,1,,,,,,,
6/13/24,FFH39467DK,1,,,,,,,
6/13/24,YZVDHDMYZHI64YL,1,,,,,,,
6/13/24,YZVDHDMYZHI64YL,1,,,,,,,
6/12/24,XJ75-84YL,1,,,,,,,
6/12/24,YZVDHDMYZHI64YL,1,,,,,,,
6/12/24,YZVDHDMYZHI64YL,1,,,,,,,
6/12/24,XJ75-84YL,1,,,,,,,
6/12/24,YZVDHDMYZHI64YL,1,,,,,,,
6/12/24,YZVDHDMYZHI64YL,1,,,,,,,
6/12/24,FFH39467DK,1,,,,,,,
6/12/24,FFH39467DK,1,,,,,,,
6/11/24,YZVDHDMYZHI94YL,1,,,,,,,
6/11/24,YZVDHDMYZHI64YL,1,,,,,,,
6/11/24,YZVDHDMYZHI64YL,1,,,,,,,
6/11/24,XJ75-84YL,1,,,,,,,
6/11/24,YZVDHDMYZHI64YL,1,,,,,,,
6/11/24,YZVDHDMYZHI64YL,1,,,,,,,
6/11/24,FFH39467DK,1,,,,,,,
6/11/24,YZVDHDMYZHI64YL,1,,,,,,,
6/11/24,XJ75-84YL,1,,,,,,,
6/11/24,YZVDHDMYZHI64YL,1,,,,,,,
6/11/24,FFH39467DK,1,,,,,,,
6/10/24,YZVDHDMYZHI64YL,1,,,,,,,
6/10/24,FFH39467DK,1,,,,,,,
6/10/24,YZVDHDMYZHI64YL,1,,,,,,,
6/10/24,FFH39467DK,1,,,,,,,
6/10/24,YZVDHDMYZHI64YL,1,,,,,,,
6/10/24,FFH39467DK,1,,,,,,,
6/10/24,XJ75-84YL,1,,,,,,,
6/10/24,YZVDHDMYZHI64YL,1,,,,,,,
6/10/24,YZVDHDMYZHI64YL,1,,,,,,,
6/9/24,FFH39467DK,1,,,,,,,
6/9/24,YZVDHDMYZHI64YL,1,,,,,,,
6/9/24,XJ75-84YL,1,,,,,,,
6/9/24,FFH39467DK,1,,,,,,,
6/9/24,YZVDHDMYZHI64YL,1,,,,,,,
6/9/24,FFH39467DK,1,,,,,,,
6/8/24,YZVDHDMYZHI94YL,1,,,,,,,
6/8/24,YZVDHDMYZHI64YL,1,,,,,,,
6/8/24,YZVDHDMYZHI64YL,1,,,,,,,
6/8/24,YZVDHDMYZHI64YL,1,,,,,,,
6/8/24,YZVDHDMYZHI64YL,1,,,,,,,
6/8/24,YZVDHDMYZHI64YL,1,,,,,,,
6/8/24,YZVDHDMYZHI64YL,1,,,,,,,
6/8/24,YZVDHDMYZHI64YL,1,,,,,,,
6/7/24,YZVDHDMYZHI94YL,1,,,,,,,
6/7/24,YZVDHDMYZHI94YL,1,,,,,,,
6/7/24,HRKVLZUSKMHH52RX,1,,,,,,,
6/7/24,YZVDHDMYZHI64YL,1,,,,,,,
6/7/24,YZVDHDMYZHI64YL,1,,,,,,,
6/7/24,FFH39467DK,1,,,,,,,
6/7/24,GGG58135DK,5,,,,,,,
6/7/24,XJ75-84YL,1,,,,,,,
6/7/24,GGG58135DK,1,,,,,,,
6/7/24,YZVDHDMYZHI64YL,1,,,,,,,
6/7/24,XJ75-84YL,1,,,,,,,
6/7/24,FFH39467DK,1,,,,,,,
6/6/24,YZVDHDMYZHI64YL,1,,,,,,,
6/6/24,YZVDHDMYZHI64YL,1,,,,,,,
6/6/24,YZVDHDMYZHI64YL,1,,,,,,,
6/6/24,XVQEJZGYZHI44YL,1,,,,,,,
6/5/24,YZVDHDMYZHI64YL,1,,,,,,,
6/5/24,YZVDHDMYZHI64YL,1,,,,,,,
6/5/24,XJ75-84YL,1,,,,,,,
6/5/24,YZVDHDMYZHI64YL,1,,,,,,,
6/5/24,YZVDHDMYZHI64YL,1,,,,,,,
6/5/24,YZVDHDMYZHI94YL,1,,,,,,,
6/5/24,YZVDHDMYZHI94YL,1,,,,,,,
6/5/24,YZVDHDMYZHI64YL,1,,,,,,,
6/5/24,FFH39467DK,1,,,,,,,
6/5/24,YZVDHDMYZHI64YL,1,,,,,,,
6/5/24,YZVDHDMYZHI64YL,1,,,,,,,
6/4/24,XJ75-84YL,1,,,,,,,
6/4/24,YZVDHDMYZHI64YL,1,,,,,,,
6/4/24,YZVDHDMYZHI64YL,1,,,,,,,
6/4/24,YZVDHDMYZHI64YL,1,,,,,,,
6/4/24,YZVDHDMYZHI64YL,1,,,,,,,
6/4/24,YZVDHDMYZHI94YL,1,,,,,,,
6/4/24,UK58452RX,1,,,,,,,
6/4/24,UK58452RX,1,,,,,,,
6/3/24,YZVDHDMYZHI64YL,1,,,,,,,
6/3/24,YZVDHDMYZHI64YL,1,,,,,,,
6/3/24,XJ75-84YL,1,,,,,,,
6/3/24,XJ75-84YL,1,,,,,,,
6/3/24,YZVDHDMYZHI64YL,1,,,,,,,
6/3/24,XJ75-84YL,1,,,,,,,
6/2/24,XJ75-84YL,1,,,,,,,
6/2/24,YZVDHDMYZHI94YL,1,,,,,,,
6/1/24,YZVDHDMYZHI64YL,1,,,,,,,
6/1/24,YZVDHDMYZHI64YL,1,,,,,,,
5/31/24,YZVDHDMYZHI64YL,1,,,,,,,
5/31/24,XJ75-84YL,1,,,,,,,
5/31/24,RFXWF52RX,1,,,,,,,
5/31/24,YZVDHDMYZHI64YL,1,,,,,,,
5/31/24,YZVDHDMYZHI64YL,1,,,,,,,
5/31/24,XJ75-84YL,1,,,,,,,
5/30/24,YZVDHDMYZHI94YL,1,,,,,,,
5/29/24,XVQEJZGYZHI44YL,1,,,,,,,
5/29/24,FFH39467DK,1,,,,,,,
5/29/24,YZVDHDMYZHI64YL,1,,,,,,,
5/29/24,YZVDHDMYZHI64YL,1,,,,,,,
5/29/24,FFH39467DK,1,,,,,,,
5/29/24,UK58452RX,1,,,,,,,
5/29/24,YZVDHDMYZHI64YL,1,,,,,,,
5/29/24,YZVDHDMYZHI64YL,1,,,,,,,
5/29/24,XJ75-84YL,1,,,,,,,
5/28/24,YZVDHDMYZHI64YL,1,,,,,,,
5/28/24,YZVDHDMYZHI64YL,1,,,,,,,
5/28/24,YZVDHDMYZHI64YL,1,,,,,,,
5/28/24,YZVDHDMYZHI64YL,1,,,,,,,
5/28/24,XJ75-84YL,1,,,,,,,
5/28/24,YZVDHDMYZHI64YL,1,,,,,,,
5/28/24,XJ75-84YL,1,,,,,,,
5/28/24,XJ75-84YL,1,,,,,,,
5/28/24,YZVDHDMYZHI94YL,1,,,,,,,
5/28/24,YZVDHDMYZHI64YL,1,,,,,,,
5/28/24,FFH39467DK,1,,,,,,,
5/28/24,XVQEJZGYZHI44YL,1,,,,,,,
5/27/24,FFH39467DK,1,,,,,,,
5/27/24,YZVDHDMYZHI64YL,1,,,,,,,
5/27/24,YZVDHDMYZHI64YL,1,,,,,,,
5/27/24,YZVDHDMYZHI64YL,1,,,,,,,
5/27/24,XJ75-84YL,1,,,,,,,
5/27/24,XJ75-84YL,1,,,,,,,
5/26/24,XJ75-84YL,1,,,,,,,
5/26/24,YZVDHDMYZHI64YL,1,,,,,,,
5/26/24,YZVDHDMYZHI64YL,1,,,,,,,
5/26/24,FFH39467DK,1,,,,,,,
5/26/24,YZVDHDMYZHI64YL,1,,,,,,,
5/26/24,YZVDHDMYZHI94YL,1,,,,,,,
5/25/24,YZVDHDMYZHI64YL,1,,,,,,,
5/25/24,YZVDHDMYZHI64YL,1,,,,,,,
5/24/24,FFH39467DK,1,,,,,,,
5/24/24,YZVDHDMYZHI64YL,1,,,,,,,
5/24/24,XJ75-84YL,1,,,,,,,
5/24/24,YZVDHDMYZHI64YL,1,,,,,,,
5/24/24,YZVDHDMYZHI64YL,1,,,,,,,
5/24/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/24/24,XJ75-84YL,1,,,,,,,
5/24/24,YZVDHDMYZHI64YL,1,,,,,,,
5/23/24,YZVDHDMYZHI64YL,1,,,,,,,
5/23/24,YZVDHDMYZHI64YL,1,,,,,,,
5/23/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/23/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/23/24,YZVDHDMYZHI64YL,1,,,,,,,
5/23/24,YZVDHDMYZHI64YL,1,,,,,,,
5/23/24,YZVDHDMYZHI64YL,1,,,,,,,
5/23/24,YZVDHDMYZHI64YL,1,,,,,,,
5/23/24,XVQEJZGYZHI44YL,1,,,,,,,
5/23/24,XJ75-84YL,1,,,,,,,
5/22/24,YZVDHDMYZHI64YL,1,,,,,,,
5/22/24,YZVDHDMYZHI64YL,1,,,,,,,
5/22/24,FFH39467DK,1,,,,,,,
5/22/24,FFH39467DK,1,,,,,,,
5/22/24,FFH39467DK,1,,,,,,,
5/22/24,XJ75-84YL,1,,,,,,,
5/22/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/22/24,XJ75-84YL,1,,,,,,,
5/22/24,YZVDHDMYZHI64YL,1,,,,,,,
5/22/24,FFH39467DK,1,,,,,,,
5/21/24,YZVDHDMYZHI94YL,1,,,,,,,
5/21/24,YZVDHDMYZHI64YL,1,,,,,,,
5/21/24,FFH39467DK,1,,,,,,,
5/21/24,FFH39467DK,1,,,,,,,
5/21/24,YZVDHDMYZHI64YL,1,,,,,,,
5/21/24,YZVDHDMYZHI64YL,1,,,,,,,
5/21/24,YZVDHDMYZHI64YL,1,,,,,,,
5/21/24,UK58452RX,1,,,,,,,
5/20/24,XJ75-84YL,1,,,,,,,
5/20/24,YZVDHDMYZHI64YL,1,,,,,,,
5/20/24,FFH39467DK,1,,,,,,,
5/19/24,FFH39467DK,1,,,,,,,
5/19/24,FFH39467DK,1,,,,,,,
5/19/24,YZVDHDMYZHI64YL,1,,,,,,,
5/19/24,YZVDHDMYZHI64YL,1,,,,,,,
5/19/24,YZVDHDMYZHI64YL,1,,,,,,,
5/18/24,YZVDHDMYZHI64YL,1,,,,,,,
5/18/24,YZVDHDMYZHI64YL,1,,,,,,,
5/18/24,YZVDHDMYZHI94YL,1,,,,,,,
5/18/24,YZVDHDMYZHI64YL,1,,,,,,,
5/18/24,YZVDHDMYZHI94YL,1,,,,,,,
5/18/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/18/24,YZVDHDMYZHI64YL,1,,,,,,,
5/17/24,UK58452RX,1,,,,,,,
5/17/24,XJ75-84YL,1,,,,,,,
5/17/24,YZVDHDMYZHI64YL,1,,,,,,,
5/17/24,RFXWF52RX,1,,,,,,,
5/16/24,YZVDHDMYZHI64YL,1,,,,,,,
5/15/24,YZVDHDMYZHI64YL,1,,,,,,,
5/15/24,XJ75-84YL,1,,,,,,,
5/15/24,XJ75-84YL,1,,,,,,,
5/15/24,YZVDHDMYZHI64YL,1,,,,,,,
5/15/24,YZVDHDMYZHI94YL,1,,,,,,,
5/15/24,YZVDHDMYZHI64YL,1,,,,,,,
5/15/24,XJ75-84YL,1,,,,,,,
5/15/24,YZVDHDMYZHI64YL,1,,,,,,,
5/15/24,FFH39467DK,1,,,,,,,
5/15/24,YZVDHDMYZHI94YL,1,,,,,,,
5/15/24,YZVDHDMYZHI64YL,1,,,,,,,
5/14/24,XJ75-84YL,1,,,,,,,
5/14/24,YZVDHDMYZHI64YL,1,,,,,,,
5/14/24,YZVDHDMYZHI94YL,1,,,,,,,
5/14/24,FFH39467DK,1,,,,,,,
5/14/24,FFH39467DK,1,,,,,,,
5/14/24,UK58452RX,1,,,,,,,
5/14/24,XJ75-84YL,1,,,,,,,
5/14/24,YZVDHDMYZHI64YL,1,,,,,,,
5/14/24,YZVDHDMYZHI64YL,1,,,,,,,
5/14/24,YZVDHDMYZHI64YL,1,,,,,,,
5/14/24,XJ75-84YL,1,,,,,,,
5/14/24,XJ75-84YL,1,,,,,,,
5/14/24,UK58452RX,1,,,,,,,
5/14/24,XJ75-84YL,1,,,,,,,
5/14/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/14/24,FFH39467DK,1,,,,,,,
5/13/24,YZVDHDMYZHI64YL,1,,,,,,,
5/13/24,YZVDHDMYZHI94YL,1,,,,,,,
5/13/24,YZVDHDMYZHI44YL,1,,,,,,,
5/13/24,XJ75-84YL,1,,,,,,,
5/13/24,YZVDHDMYZHI64YL,1,,,,,,,
5/13/24,XJ75-84YL,1,,,,,,,
5/13/24,YZVDHDMYZHI64YL,1,,,,,,,
5/13/24,FFH39467DK,1,,,,,,,
5/13/24,YZVDHDMYZHI64YL,1,,,,,,,
5/13/24,FFH39467DK,1,,,,,,,
5/13/24,XJ75-84YL,1,,,,,,,
5/13/24,FFH39467DK,1,,,,,,,
5/13/24,YZVDHDMYZHI64YL,1,,,,,,,
5/13/24,XJ75-84YL,1,,,,,,,
5/13/24,YZVDHDMYZHI94YL,1,,,,,,,
5/13/24,FFH39467DK,1,,,,,,,
5/12/24,YZVDHDMYZHI94YL,1,,,,,,,
5/11/24,YZVDHDMYZHI64YL,1,,,,,,,
5/11/24,YZVDHDMYZHI94YL,1,,,,,,,
5/11/24,YZVDHDMYZHI64YL,1,,,,,,,
5/11/24,XJ75-84YL,1,,,,,,,
5/11/24,YZVDHDMYZHI64YL,1,,,,,,,
5/11/24,XJ75-84YL,1,,,,,,,
5/11/24,YZVDHDMYZHI64YL,1,,,,,,,
5/10/24,XVQEJZGYZHI44YL,1,,,,,,,
5/10/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/10/24,UK58452RX,1,,,,,,,
5/10/24,YZVDHDMYZHI64YL,1,,,,,,,
5/10/24,YZVDHDMYZHI64YL,1,,,,,,,
5/10/24,FFH39467DK,1,,,,,,,
5/9/24,YZVDHDMYZHI64YL,1,,,,,,,
5/9/24,YZVDHDMYZHI94YL,1,,,,,,,
5/9/24,YZVDHDMYZHI64YL,1,,,,,,,
5/9/24,YZVDHDMYZHI64YL,1,,,,,,,
5/9/24,FFH39467DK,1,,,,,,,
5/9/24,YZVDHDMYZHI64YL,1,,,,,,,
5/9/24,UK58452RX,1,,,,,,,
5/8/24,YZVDHDMYZHI64YL,1,,,,,,,
5/8/24,FFH39467DK,1,,,,,,,
5/8/24,YZVDHDMYZHI64YL,1,,,,,,,
5/8/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/8/24,XJ75-84YL,1,,,,,,,
5/8/24,FFH39467DK,1,,,,,,,
5/8/24,YZVDHDMYZHI64YL,1,,,,,,,
5/7/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/7/24,YZVDHDMYZHI94YL,1,,,,,,,
5/7/24,FFH39467DK,1,,,,,,,
5/7/24,FFH39467DK,1,,,,,,,
5/7/24,YZVDHDMYZHI64YL,1,,,,,,,
5/7/24,YZVDHDMYZHI64YL,1,,,,,,,
5/7/24,YZVDHDMYZHI64YL,1,,,,,,,
5/7/24,YZVDHDMYZHI64YL,1,,,,,,,
5/7/24,UK58452RX,1,,,,,,,
5/7/24,XVQEJZGYZHI44YL,1,,,,,,,
5/6/24,YZVDHDMYZHI64YL,1,,,,,,,
5/6/24,FFH39467DK,1,,,,,,,
5/6/24,YZVDHDMYZHI64YL,1,,,,,,,
5/6/24,YZVDHDMYZHI94YL,1,,,,,,,
5/6/24,YZVDHDMYZHI64YL,1,,,,,,,
5/6/24,YZVDHDMYZHI64YL,1,,,,,,,
5/6/24,XJ75-84YL,1,,,,,,,
5/5/24,YZVDHDMYZHI64YL,1,,,,,,,
5/5/24,YZVDHDMYZHI64YL,1,,,,,,,
5/4/24,YZVDHDMYZHI64YL,1,,,,,,,
5/4/24,YZVDHDMYZHI94YL,1,,,,,,,
5/4/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/3/24,YZVDHDMYZHI64YL,1,,,,,,,
5/3/24,YZVDHDMYZHI64YL,1,,,,,,,
5/2/24,YZVDHDMYZHI64YL,1,,,,,,,
5/2/24,XJ75-84YL,1,,,,,,,
5/2/24,FFH39467DK,1,,,,,,,
5/2/24,FFH39467DK,1,,,,,,,
5/2/24,YZVDHDMYZHI64YL,1,,,,,,,
5/1/24,YZVDHDMYZHI64YL,1,,,,,,,
5/1/24,HRKVLZUSKMHH52RX,1,,,,,,,
5/1/24,YZVDHDMYZHI64YL,1,,,,,,,
5/1/24,XJ75-84YL,1,,,,,,,
5/1/24,YZVDHDMYZHI64YL,1,,,,,,,
5/1/24,YZVDHDMYZHI64YL,1,,,,,,,
5/1/24,XJ75-84YL,1,,,,,,,
5/1/24,YZVDHDMYZHI64YL,1,,,,,,,
5/1/24,YZVDHDMYZHI64YL,1,,,,,,,
4/30/24,YZVDHDMYZHI64YL,1,,,,,,,
4/30/24,FFH39467DK,1,,,,,,,
4/30/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/30/24,YZVDHDMYZHI64YL,1,,,,,,,
4/30/24,YZVDHDMYZHI64YL,1,,,,,,,
4/30/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/30/24,YZVDHDMYZHI64YL,1,,,,,,,
4/30/24,XJ75-84YL,1,,,,,,,
4/30/24,YZVDHDMYZHI64YL,1,,,,,,,
4/30/24,YZVDHDMYZHI64YL,1,,,,,,,
4/30/24,YZVDHDMYZHI64YL,1,,,,,,,
4/30/24,YZVDHDMYZHI94YL,1,,,,,,,
4/30/24,FFH39467DK,1,,,,,,,
4/30/24,FFH39467DK,1,,,,,,,
4/29/24,YZVDHDMYZHI64YL,1,,,,,,,
4/29/24,YZVDHDMYZHI94YL,1,,,,,,,
4/29/24,YZVDHDMYZHI64YL,1,,,,,,,
4/29/24,FFH39467DK,1,,,,,,,
4/29/24,XJ75-84YL,1,,,,,,,
4/29/24,YZVDHDMYZHI64YL,1,,,,,,,
4/29/24,FFH39467DK,1,,,,,,,
4/29/24,XVQEJZGYZHI44YL,3,,,,,,,
4/29/24,XVQEJZGYZHI44YL,1,,,,,,,
4/29/24,YZVDHDMYZHI64YL,1,,,,,,,
4/29/24,YZVDHDMYZHI64YL,1,,,,,,,
4/29/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/29/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/29/24,XJ75-84YL,1,,,,,,,
4/29/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/28/24,YZVDHDMYZHI94YL,1,,,,,,,
4/28/24,YZVDHDMYZHI64YL,1,,,,,,,
4/28/24,FFH39467DK,1,,,,,,,
4/28/24,UK58452RX,1,,,,,,,
4/28/24,YZVDHDMYZHI64YL,1,,,,,,,
4/28/24,YZVDHDMYZHI64YL,1,,,,,,,
4/28/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/28/24,XJ75-84YL,1,,,,,,,
4/28/24,YZVDHDMYZHI64YL,1,,,,,,,
4/27/24,GGG58135DK,1,,,,,,,
4/27/24,XJ75-84YL,1,,,,,,,
4/26/24,FFH39467DK,1,,,,,,,
4/26/24,YZVDHDMYZHI64YL,1,,,,,,,
4/26/24,YZVDHDMYZHI64YL,1,,,,,,,
4/26/24,YZVDHDMYZHI64YL,1,,,,,,,
4/26/24,YZVDHDMYZHI64YL,1,,,,,,,
4/26/24,FFH39467DK,1,,,,,,,
4/26/24,YZVDHDMYZHI64YL,1,,,,,,,
4/26/24,FFH39467DK,1,,,,,,,
4/25/24,YZVDHDMYZHI64YL,1,,,,,,,
4/25/24,UK58452RX,1,,,,,,,
4/25/24,YZVDHDMYZHI64YL,1,,,,,,,
4/24/24,YZVDHDMYZHI64YL,1,,,,,,,
4/24/24,YZVDHDMYZHI64YL,1,,,,,,,
4/24/24,YZVDHDMYZHI64YL,1,,,,,,,
4/24/24,YZVDHDMYZHI64YL,1,,,,,,,
4/24/24,FFH39467DK,1,,,,,,,
4/24/24,FFH39467DK,1,,,,,,,
4/24/24,FFH39467DK,1,,,,,,,
4/24/24,YZVDHDMYZHI64YL,1,,,,,,,
4/24/24,YZVDHDMYZHI94YL,1,,,,,,,
4/23/24,YZVDHDMYZHI64YL,1,,,,,,,
4/23/24,YZVDHDMYZHI94YL,1,,,,,,,
4/23/24,FFH39467DK,1,,,,,,,
4/23/24,YZVDHDMYZHI64YL,1,,,,,,,
4/23/24,XJ75-84YL,1,,,,,,,
4/23/24,YZVDHDMYZHI64YL,1,,,,,,,
4/23/24,YZVDHDMYZHI64YL,1,,,,,,,
4/22/24,XJ75-84YL,1,,,,,,,
4/22/24,YZVDHDMYZHI64YL,1,,,,,,,
4/22/24,FFH39467DK,1,,,,,,,
4/22/24,YZVDHDMYZHI64YL,1,,,,,,,
4/22/24,FFH39467DK,1,,,,,,,
4/22/24,YZVDHDMYZHI64YL,1,,,,,,,
4/22/24,YZVDHDMYZHI64YL,1,,,,,,,
4/22/24,XVQEJZGYZHI44YL,1,,,,,,,
4/21/24,YZVDHDMYZHI64YL,1,,,,,,,
4/21/24,YZVDHDMYZHI64YL,1,,,,,,,
4/21/24,YZVDHDMYZHI94YL,1,,,,,,,
4/21/24,FFH39467DK,1,,,,,,,
4/21/24,XJ75-84YL,1,,,,,,,
4/19/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/19/24,YZVDHDMYZHI64YL,1,,,,,,,
4/19/24,XJ75-84YL,1,,,,,,,
4/19/24,YZVDHDMYZHI64YL,1,,,,,,,
4/19/24,YZVDHDMYZHI94YL,10,,,,,,,
4/19/24,LYOGX92RX,1,,,,,,,
4/19/24,YZVDHDMYZHI64YL,1,,,,,,,
4/18/24,YZVDHDMYZHI64YL,1,,,,,,,
4/18/24,YZVDHDMYZHI64YL,1,,,,,,,
4/18/24,FFH39467DK,1,,,,,,,
4/18/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/17/24,FFH39467DK,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,XJ75-84YL,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,FFH39467DK,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/17/24,YZVDHDMYZHI64YL,1,,,,,,,
4/16/24,YZVDHDMYZHI64YL,1,,,,,,,
4/16/24,XJ75-84YL,1,,,,,,,
4/16/24,YZVDHDMYZHI64YL,1,,,,,,,
4/16/24,YZVDHDMYZHI64YL,1,,,,,,,
4/16/24,YZVDHDMYZHI64YL,1,,,,,,,
4/16/24,YZVDHDMYZHI64YL,1,,,,,,,
4/16/24,YZVDHDMYZHI64YL,1,,,,,,,
4/16/24,YZVDHDMYZHI64YL,1,,,,,,,
4/16/24,GGG58135DK,1,,,,,,,
4/16/24,FFH39467DK,1,,,,,,,
4/15/24,XVQEJZGYZHI44YL,1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/15/24,XJ75-84YL,1,,,,,,,
4/15/24,UK58452RX,1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/15/24,XJ75-84YL,1,,,,,,,
4/15/24,FFH39467DK,1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/15/24,LYVT56YL,-1,,,,,,,
4/15/24,YZVDHDMYZHI64YL,1,,,,,,,
4/14/24,FFH39467DK,1,,,,,,,
4/14/24,FFH39467DK,1,,,,,,,
4/13/24,YZVDHDMYZHI64YL,1,,,,,,,
4/13/24,XJ75-84YL,1,,,,,,,
4/13/24,XJ75-84YL,1,,,,,,,
4/13/24,YZVDHDMYZHI64YL,1,,,,,,,
4/13/24,YZVDHDMYZHI64YL,1,,,,,,,
4/13/24,YZVDHDMYZHI64YL,1,,,,,,,
4/13/24,XJ75-84YL,1,,,,,,,
4/13/24,YZVDHDMYZHI64YL,1,,,,,,,
4/13/24,YZVDHDMYZHI64YL,1,,,,,,,
4/13/24,YZVDHDMYZHI64YL,1,,,,,,,
4/12/24,XJ75-84YL,1,,,,,,,
4/12/24,XJ75-84YL,1,,,,,,,
4/12/24,YZVDHDMYZHI64YL,1,,,,,,,
4/12/24,FFH39467DK,1,,,,,,,
4/12/24,XVQEJZGYZHI44YL,1,,,,,,,
4/12/24,YZVDHDMYZHI64YL,1,,,,,,,
4/12/24,FFH39467DK,1,,,,,,,
4/12/24,YZVDHDMYZHI94YL,1,,,,,,,
4/11/24,UK58452RX,1,,,,,,,
4/11/24,YZVDHDMYZHI64YL,1,,,,,,,
4/11/24,YZVDHDMYZHI64YL,1,,,,,,,
4/11/24,FFH39467DK,1,,,,,,,
4/10/24,YZVDHDMYZHI64YL,1,,,,,,,
4/10/24,YZVDHDMYZHI64YL,1,,,,,,,
4/10/24,HRKVLZUSKMHH52RX,1,,,,,,,
4/10/24,YZVDHDMYZHI94YL,1,,,,,,,
4/10/24,YZVDHDMYZHI64YL,1,,,,,,,
4/10/24,YZVDHDMYZHI64YL,1,,,,,,,
4/10/24,FFH39467DK,1,,,,,,,
4/10/24,XJ75-84YL,1,,,,,,,
4/10/24,FFH39467DK,1,,,,,,,
4/9/24,FFH39467DK,1,,,,,,,
4/9/24,YZVDHDMYZHI94YL,1,,,,,,,
4/9/24,YZVDHDMYZHI64YL,1,,,,,,,
4/9/24,YZVDHDMYZHI64YL,1,,,,,,,
4/9/24,YZVDHDMYZHI64YL,1,,,,,,,
4/9/24,FFH39467DK,1,,,,,,,
4/9/24,FFH39467DK,1,,,,,,,
4/9/24,FFH39467DK,1,,,,,,,
4/9/24,UK58452RX,1,,,,,,,
4/9/24,FFH39467DK,1,,,,,,,
4/8/24,XVQEJZGYZHI44YL,1,,,,,,,
4/8/24,YZVDHDMYZHI64YL,1,,,,,,,
4/8/24,YZVDHDMYZHI64YL,1,,,,,,,
4/8/24,XJ75-84YL,1,,,,,,,
4/8/24,FFH39467DK,1,,,,,,,
4/8/24,YZVDHDMYZHI64YL,1,,,,,,,
4/8/24,YZVDHDMYZHI64YL,1,,,,,,,
4/8/24,YZVDHDMYZHI64YL,1,,,,,,,
4/8/24,YZVDHDMYZHI94YL,1,,,,,,,
4/8/24,YZVDHDMYZHI64YL,1,,,,,,,
4/8/24,XJ75-84YL,1,,,,,,,
4/8/24,XJ75-84YL,1,,,,,,,
4/8/24,YZVDHDMYZHI64YL,1,,,,,,,
4/7/24,XJ75-84YL,1,,,,,,,
